"ID","S","Rank","real"
"PV-005687876048",-5.5434728,13044,"not active"
"PV-003746464917",-5.5434299,13045,"not active"
"PV-005297793341",-5.5433102,13046,"not active"
"PV-010028867530",-5.5430069,13047,"not active"
"PV-004919725687",-5.5429621,13048,"not active"
"PV-005419583940",-5.5429053,13049,"not active"
"PV-003879404429",-5.5428424,13050,"not active"
"PV-004228283599",-5.5427556,13052,"not active"
"PV-005302102068",-5.5422735,13055,"not active"
"PV-000387291424",-5.5420375,13056,"not active"
"PV-002799801980",-5.5419445,13057,"not active"
"PV-005648488444",-5.5418954,13058,"not active"
"PV-004301348334",-5.5410237,13062,"not active"
"PV-008988962353",-5.5404148,13063,"not active"
"PV-000517843445",-5.5403757,13064,"not active"
"PV-004168068227",-5.5402803,13065,"not active"
"PV-005450526677",-5.5402145,13067,"not active"
"PV-004825891589",-5.5401635,13068,"not active"
"PV-009073285745",-5.540163,13069,"not active"
"PV-006886610628",-5.5395966,13073,"not active"
"PV-001166518672",-5.5389414,13077,"not active"
"PV-003349552123",-5.5388217,13078,"not active"
"PV-006367856711",-5.5386691,13079,"not active"
"PV-010072854776",-5.5386033,13081,"not active"
"PV-004559854354",-5.5382137,13083,"not active"
"PV-009078264333",-5.5380788,13085,"not active"
"PV-008608115662",-5.5380707,13086,"not active"
"PV-007148928867",-5.5369983,13089,"not active"
"PV-005332696112",-5.5369649,13091,"not active"
"PV-003441065103",-5.5367332,13093,"not active"
"PV-010062842180",-5.5367041,13094,"not active"
"PV-004366027593",-5.5365691,13095,"not active"
"PV-005257640752",-5.5364714,13096,"not active"
"PV-009355186315",-5.5364003,13097,"not active"
"PV-003222960572",-5.5360117,13099,"not active"
"PV-004742079962",-5.5358701,13100,"not active"
"PV-009737969720",-5.5354576,13102,"not active"
"PV-004128434830",-5.5353513,13103,"not active"
"PV-009823939447",-5.5349469,13106,"not active"
"PV-006792237107",-5.5344162,13107,"not active"
"PV-007782957509",-5.5343184,13108,"not active"
"PV-010076663368",-5.5341878,13110,"not active"
"PV-004222134997",-5.5340848,13111,"not active"
"PV-008519720492",-5.5337629,13112,"not active"
"PV-007086658676",-5.5333071,13113,"not active"
"PV-007420377445",-5.5332022,13114,"not active"
"PV-007037991505",-5.5330982,13115,"not active"
"PV-005096394718",-5.5330853,13116,"not active"
"PV-009148343931",-5.5330272,13117,"not active"
"PV-009595892991",-5.5329709,13118,"not active"
"PV-005672127773",-5.5328941,13119,"not active"
"PV-007014844735",-5.5327253,13121,"not active"
"PV-005988680219",-5.5326033,13122,"not active"
"PV-009652943942",-5.5324802,13124,"not active"
"PV-003370206599",-5.5321727,13127,"not active"
"PV-007759634654",-5.5321064,13128,"not active"
"PV-002656504333",-5.5320959,13129,"not active"
"PV-000603425054",-5.5320296,13130,"not active"
"PV-009655685137",-5.5318837,13131,"not active"
"PV-009644425679",-5.5315757,13134,"not active"
"PV-006450890531",-5.5314956,13135,"not active"
"PV-009862412576",-5.5314736,13136,"not active"
"PV-009571401780",-5.5314078,13137,"not active"
"PV-009878245630",-5.5311661,13139,"not active"
"PV-005257514941",-5.5310473,13140,"not active"
"PV-007202041088",-5.5308456,13141,"not active"
"PV-005285247561",-5.5308104,13142,"not active"
"PV-005440199009",-5.5307717,13143,"not active"
"PV-007133647486",-5.5307708,13144,"not active"
"PV-009894807376",-5.5306053,13145,"not active"
"PV-006433678765",-5.5301743,13146,"not active"
"PV-009928743106",-5.529778,13149,"not active"
"PV-008536386366",-5.5297427,13150,"not active"
"PV-006573344951",-5.5296144,13151,"not active"
"PV-009811774318",-5.5295234,13152,"not active"
"PV-009780992288",-5.5293059,13153,"not active"
"PV-004373073732",-5.5291767,13155,"not active"
"PV-009158241675",-5.5288811,13157,"not active"
"PV-007395581417",-5.5286493,13158,"not active"
"PV-009217008649",-5.528347,13160,"not active"
"PV-007224372740",-5.5282578,13161,"not active"
"PV-002237011196",-5.5281553,13162,"not active"
"PV-006189542093",-5.5281105,13163,"not active"
"PV-002821725733",-5.5280333,13164,"not active"
"PV-009872725938",-5.5280032,13165,"not active"
"PV-002844688780",-5.5279531,13166,"not active"
"PV-004383088989",-5.5274591,13167,"not active"
"PV-002914501746",-5.5272937,13168,"not active"
"PV-009122617924",-5.5272236,13169,"not active"
"PV-005135584981",-5.5270424,13170,"not active"
"PV-006338385270",-5.526741,13174,"not active"
"PV-004343077178",-5.5267344,13175,"not active"
"PV-009967477002",-5.5265999,13177,"not active"
"PV-009145797009",-5.5264816,13178,"not active"
"PV-009478879030",-5.5263519,13179,"not active"
"PV-004747910906",-5.5260472,13182,"not active"
"PV-006644555662",-5.5259733,13183,"not active"
"PV-006715937699",-5.5259004,13184,"not active"
"PV-005264723829",-5.5258694,13185,"not active"
"PV-009659982068",-5.5257711,13186,"not active"
"PV-010004642755",-5.5255356,13187,"not active"
"PV-006928136045",-5.5253296,13189,"not active"
"PV-009891198986",-5.5251803,13190,"not active"
"PV-006735290182",-5.5251651,13191,"not active"
"PV-002806577706",-5.5249548,13192,"not active"
"PV-002438431919",-5.5249181,13193,"not active"
"PV-007033236563",-5.5248232,13194,"not active"
"PV-004981308656",-5.5245519,13195,"not active"
"PV-006711745706",-5.5244966,13196,"not active"
"PV-003398338500",-5.5243826,13199,"not active"
"PV-009347572329",-5.5243788,13200,"not active"
"PV-009034766037",-5.5239968,13204,"not active"
"PV-006970099761",-5.5238004,13205,"not active"
"PV-008058976088",-5.5233989,13207,"not active"
"PV-003875649137",-5.5233908,13208,"not active"
"PV-003202482927",-5.5232892,13210,"not active"
"PV-003363051355",-5.5232792,13211,"not active"
"PV-004263269746",-5.5229993,13212,"not active"
"PV-010057454311",-5.5226755,13215,"not active"
"PV-005759729292",-5.522604,13216,"not active"
"PV-001764933922",-5.5225267,13218,"not active"
"PV-006808309683",-5.5225129,13219,"not active"
"PV-006792899889",-5.5222383,13222,"not active"
"PV-005978361382",-5.5218272,13223,"not active"
"PV-002787624783",-5.5216017,13224,"not active"
"PV-006037708751",-5.5214944,13225,"not active"
"PV-004516523797",-5.5214205,13226,"not active"
"PV-003041590104",-5.5211358,13227,"not active"
"PV-006006709377",-5.5211344,13228,"not active"
"PV-005839965479",-5.5209913,13229,"not active"
"PV-009598662202",-5.5205259,13231,"not active"
"PV-003334378365",-5.520236,13232,"not active"
"PV-009646486206",-5.5200953,13234,"not active"
"PV-005455206989",-5.5197783,13236,"not active"
"PV-005703240186",-5.5193439,13237,"not active"
"PV-008003115229",-5.5191736,13238,"not active"
"PV-009905454048",-5.5191264,13239,"not active"
"PV-009830133785",-5.5190997,13240,"not active"
"PV-009296977769",-5.5188985,13241,"not active"
"PV-007511650920",-5.5188789,13242,"not active"
"PV-005150276418",-5.5187964,13243,"not active"
"PV-001662055121",-5.5186443,13244,"not active"
"PV-005763043416",-5.5183482,13246,"not active"
"PV-003689997918",-5.5183139,13248,"not active"
"PV-003412895058",-5.5178838,13249,"not active"
"PV-009724769023",-5.5175996,13250,"not active"
"PV-009599950367",-5.5175195,13251,"not active"
"PV-009745728780",-5.5171914,13252,"not active"
"PV-009774745739",-5.5171466,13253,"not active"
"PV-006777348138",-5.5170636,13255,"not active"
"PV-004426930817",-5.5161209,13260,"not active"
"PV-008878482144",-5.5153375,13263,"not active"
"PV-009063305843",-5.5153246,13264,"not active"
"PV-004205163779",-5.5150375,13266,"not active"
"PV-006084861481",-5.5150294,13267,"not active"
"PV-009135645143",-5.5150251,13268,"not active"
"PV-005064175494",-5.5148716,13269,"not active"
"PV-005076776627",-5.5148664,13270,"not active"
"PV-003323328875",-5.5147853,13271,"not active"
"PV-008346291315",-5.5146136,13272,"not active"
"PV-008975002967",-5.5140014,13275,"not active"
"PV-004276749324",-5.5136719,13277,"not active"
"PV-004620616885",-5.5132751,13278,"not active"
"PV-005166187046",-5.5131497,13279,"not active"
"PV-004147311497",-5.5131092,13281,"not active"
"PV-005135247060",-5.5128107,13282,"not active"
"PV-004077295655",-5.5127897,13283,"not active"
"PV-003149623975",-5.5125999,13284,"not active"
"PV-009176489736",-5.5125151,13286,"not active"
"PV-003305944681",-5.5120387,13289,"not active"
"PV-006697767043",-5.5119543,13290,"not active"
"PV-005746557196",-5.5119119,13291,"not active"
"PV-009091582612",-5.5118403,13292,"not active"
"PV-003625145726",-5.5114474,13293,"not active"
"PV-010093370750",-5.5109982,13294,"not active"
"PV-005096749395",-5.5109797,13295,"not active"
"PV-009877365111",-5.5109191,13296,"not active"
"PV-002912907426",-5.51091,13297,"not active"
"PV-001299504058",-5.5107694,13298,"not active"
"PV-009154112363",-5.5104513,13299,"not active"
"PV-007704647676",-5.5102983,13300,"not active"
"PV-002813935768",-5.5093517,13301,"not active"
"PV-009635804949",-5.5093431,13302,"not active"
"PV-005301022881",-5.5092468,13303,"not active"
"PV-002813208651",-5.509129,13304,"not active"
"PV-003531353999",-5.5085711,13307,"not active"
"PV-009087020496",-5.5084481,13308,"not active"
"PV-003347518667",-5.5083356,13309,"not active"
"PV-004421827962",-5.5081229,13310,"not active"
"PV-005038236352",-5.5079722,13311,"not active"
"PV-003144527468",-5.5079007,13312,"not active"
"PV-006974818310",-5.5078607,13313,"not active"
"PV-005586155373",-5.5078554,13314,"not active"
"PV-006505048195",-5.5072532,13316,"not active"
"PV-004127585389",-5.5070872,13317,"not active"
"PV-008092241205",-5.5069394,13318,"not active"
"PV-005581603214",-5.506762,13320,"not active"
"PV-006704009497",-5.5067391,13321,"not active"
"PV-007843737804",-5.5062451,13323,"not active"
"PV-004748458554",-5.5061035,13324,"not active"
"PV-005277772615",-5.5060444,13325,"not active"
"PV-005055577599",-5.5060382,13326,"not active"
"PV-007849304227",-5.5057549,13327,"not active"
"PV-002228778347",-5.5054126,13330,"not active"
"PV-004587958168",-5.5052767,13331,"not active"
"PV-003016228439",-5.5051732,13332,"not active"
"PV-007003441770",-5.5051646,13333,"not active"
"PV-005137988033",-5.5050864,13334,"not active"
"PV-009916480839",-5.5049496,13336,"not active"
"PV-000356370468",-5.5048151,13337,"not active"
"PV-001482668290",-5.5039611,13338,"not active"
"PV-006050974227",-5.5038905,13340,"not active"
"PV-003109337314",-5.5037289,13341,"not active"
"PV-009327518789",-5.5035596,13342,"not active"
"PV-007246250397",-5.5034289,13343,"not active"
"PV-006802177089",-5.5033803,13344,"not active"
"PV-006666105513",-5.5030284,13345,"not active"
"PV-006393648258",-5.5029821,13346,"not active"
"PV-003358852866",-5.5028157,13347,"not active"
"PV-009446384514",-5.5027952,13348,"not active"
"PV-006479532088",-5.5026908,13351,"not active"
"PV-009232112053",-5.5026364,13352,"not active"
"PV-004648517107",-5.5025101,13354,"not active"
"PV-004095848449",-5.5023303,13355,"not active"
"PV-002958089399",-5.5022578,13356,"not active"
"PV-009555213903",-5.5013881,13357,"not active"
"PV-008990133331",-5.5013299,13358,"not active"
"PV-004432105215",-5.5009928,13360,"not active"
"PV-005032265371",-5.5009174,13361,"not active"
"PV-005679118281",-5.5008507,13362,"not active"
"PV-009658368133",-5.5007305,13363,"not active"
"PV-010086962366",-5.5003681,13364,"not active"
"PV-004309334755",-5.5002103,13365,"not active"
"PV-009403217082",-5.5001607,13366,"not active"
"PV-004509110250",-5.500062,13367,"not active"
"PV-008301323902",-5.4999318,13368,"not active"
"PV-005507232013",-5.4997406,13370,"not active"
"PV-003977305091",-5.4996428,13371,"not active"
"PV-006834952937",-5.4986324,13374,"not active"
"PV-009503504911",-5.4984021,13375,"not active"
"PV-005250953183",-5.4981956,13376,"not active"
"PV-003038730910",-5.4979811,13377,"not active"
"PV-002896441187",-5.4979196,13378,"not active"
"PV-002888122770",-5.497438,13379,"not active"
"PV-008104054622",-5.4973555,13380,"not active"
"PV-009907386415",-5.4966898,13382,"not active"
"PV-002798693996",-5.4960647,13386,"not active"
"PV-005738713564",-5.495132,13389,"not active"
"PV-009114645177",-5.4951043,13390,"not active"
"PV-001660702693",-5.4950962,13391,"not active"
"PV-010038055674",-5.4950638,13392,"not active"
"PV-008977257161",-5.4945412,13393,"not active"
"PV-009445787668",-5.4943867,13394,"not active"
"PV-003696713238",-5.4942861,13396,"not active"
"PV-004108446730",-5.4942546,13397,"not active"
"PV-000597628358",-5.4941864,13398,"not active"
"PV-006236214633",-5.4940343,13399,"not active"
"PV-003425536440",-5.4931974,13403,"not active"
"PV-006752949154",-5.4930539,13404,"not active"
"PV-005847877750",-5.4924822,13407,"not active"
"PV-009010166632",-5.4921045,13408,"not active"
"PV-004088932821",-5.4920359,13409,"not active"
"PV-006190183139",-5.4918652,13410,"not active"
"PV-009765728065",-5.4916048,13411,"not active"
"PV-003018855005",-5.4915009,13413,"not active"
"PV-010083112845",-5.4914517,13414,"not active"
"PV-008855704009",-5.4911141,13416,"not active"
"PV-004354746295",-5.4908247,13417,"not active"
"PV-004349891103",-5.4905715,13419,"not active"
"PV-008658679568",-5.49053,13420,"not active"
"PV-002763868163",-5.4902034,13422,"not active"
"PV-003530457557",-5.4901977,13423,"not active"
"PV-002560331568",-5.4900765,13424,"not active"
"PV-004331503108",-5.4898353,13426,"not active"
"PV-005353171266",-5.4898133,13427,"not active"
"PV-006775752480",-5.4896693,13428,"not active"
"PV-006316780530",-5.4894996,13429,"not active"
"PV-004314030155",-5.4894757,13430,"not active"
"PV-009295934473",-5.4894209,13431,"not active"
"PV-009043022400",-5.4894195,13432,"not active"
"PV-007075562838",-5.4894099,13433,"not active"
"PV-008747730197",-5.489398,13434,"not active"
"PV-000476153167",-5.4893656,13435,"not active"
"PV-002936997998",-5.4893126,13436,"not active"
"PV-007087720800",-5.4892483,13437,"not active"
"PV-008070847669",-5.4887724,13438,"not active"
"PV-003370625236",-5.4887452,13439,"not active"
"PV-005981246296",-5.4885187,13442,"not active"
"PV-005822229523",-5.4884009,13444,"not active"
"PV-005603924406",-5.4883285,13445,"not active"
"PV-009144879777",-5.4881377,13446,"not active"
"PV-006305073138",-5.4870105,13450,"not active"
"PV-008866676648",-5.4868603,13451,"not active"
"PV-009314203688",-5.4865985,13454,"not active"
"PV-003894121110",-5.4862185,13455,"not active"
"PV-004002539698",-5.486032,13457,"not active"
"PV-009978601602",-5.4859786,13458,"not active"
"PV-003584878287",-5.4856501,13460,"not active"
"PV-004504935540",-5.485568,13461,"not active"
"PV-004389543670",-5.485394,13462,"not active"
"PV-002820805313",-5.4852247,13463,"not active"
"PV-008757673848",-5.4847608,13464,"not active"
"PV-007074059707",-5.4844327,13466,"not active"
"PV-005810368571",-5.4842997,13467,"not active"
"PV-003196301580",-5.4841614,13468,"not active"
"PV-006802663945",-5.4839964,13472,"not active"
"PV-004522404841",-5.4839301,13473,"not active"
"PV-004724307176",-5.4838514,13475,"not active"
"PV-004339695730",-5.4837623,13476,"not active"
"PV-002506939912",-5.483695,13477,"not active"
"PV-010059247598",-5.4834828,13479,"not active"
"PV-009087483719",-5.4834538,13480,"not active"
"PV-005104430252",-5.4832845,13481,"not active"
"PV-003488894596",-5.4830384,13483,"not active"
"PV-005445441662",-5.4830174,13484,"not active"
"PV-003259896274",-5.4829926,13485,"not active"
"PV-007178334301",-5.4828782,13486,"not active"
"PV-009321836771",-5.4827137,13487,"not active"
"PV-005229296347",-5.4827056,13488,"not active"
"PV-009686850481",-5.4825873,13490,"not active"
"PV-004889431030",-5.4824505,13491,"not active"
"PV-006118396867",-5.4821649,13492,"not active"
"PV-009282436725",-5.4821205,13494,"not active"
"PV-006794283644",-5.4817724,13495,"not active"
"PV-010024381140",-5.4816046,13496,"not active"
"PV-008786859190",-5.4815083,13497,"not active"
"PV-004462764703",-5.4813576,13498,"not active"
"PV-007832160193",-5.4812245,13500,"not active"
"PV-010103277645",-5.4810929,13502,"not active"
"PV-006324467353",-5.4810791,13503,"not active"
"PV-008350474621",-5.4809546,13504,"not active"
"PV-009078942413",-5.4808407,13505,"not active"
"PV-006748218298",-5.4807506,13506,"not active"
"PV-009547920138",-5.4807014,13507,"not active"
"PV-001689933887",-5.4805717,13509,"not active"
"PV-003344863308",-5.480423,13510,"not active"
"PV-008256213485",-5.480021,13512,"not active"
"PV-005053681957",-5.4799514,13513,"not active"
"PV-004231960929",-5.4797359,13514,"not active"
"PV-002806509695",-5.4796643,13516,"not active"
"PV-008585063811",-5.4793887,13517,"not active"
"PV-008635102144",-5.4792261,13518,"not active"
"PV-009687482947",-5.4790373,13519,"not active"
"PV-003438345748",-5.4790053,13520,"not active"
"PV-004773574882",-5.4787874,13521,"not active"
"PV-001696868332",-5.4783111,13522,"not active"
"PV-002282686369",-5.4777665,13525,"not active"
"PV-003515542217",-5.4773846,13526,"not active"
"PV-004598053676",-5.4770756,13527,"not active"
"PV-002479265834",-5.4767265,13528,"not active"
"PV-009283284174",-5.4765091,13529,"not active"
"PV-006237804206",-5.476418,13530,"not active"
"PV-009661676510",-5.4760313,13531,"not active"
"PV-009105463978",-5.4759789,13532,"not active"
"PV-004568717620",-5.475584,13533,"not active"
"PV-008962949357",-5.4754834,13535,"not active"
"PV-006301622569",-5.475112,13536,"not active"
"PV-009468217592",-5.4751096,13537,"not active"
"PV-004135241219",-5.47506,13538,"not active"
"PV-010040896315",-5.4743438,13539,"not active"
"PV-006323076172",-5.4740615,13540,"not active"
"PV-005215850572",-5.4740109,13541,"not active"
"PV-009055981596",-5.473937,13542,"not active"
"PV-004202046147",-5.4737754,13543,"not active"
"PV-006670565699",-5.4736953,13545,"not active"
"PV-009322493782",-5.473268,13546,"not active"
"PV-003261904654",-5.4730763,13547,"not active"
"PV-000556177652",-5.4728756,13548,"not active"
"PV-004499699471",-5.4728189,13549,"not active"
"PV-006003875778",-5.472425,13550,"not active"
"PV-005516529326",-5.4721527,13552,"not active"
"PV-005065513198",-5.4714665,13553,"not active"
"PV-006720800176",-5.4713159,13554,"not active"
"PV-006177701453",-5.471128,13555,"not active"
"PV-008236599768",-5.4707966,13557,"not active"
"PV-005786070417",-5.4707294,13558,"not active"
"PV-004634502727",-5.470336,13559,"not active"
"PV-003827521382",-5.470015,13561,"not active"
"PV-004789786337",-5.469686,13564,"not active"
"PV-004511563272",-5.4692845,13565,"not active"
"PV-002939727550",-5.4691706,13566,"not active"
"PV-010007590483",-5.4687281,13569,"not active"
"PV-009936430593",-5.4686713,13570,"not active"
"PV-009846692797",-5.4682622,13572,"not active"
"PV-006809738655",-5.4682508,13573,"not active"
"PV-008027047762",-5.467658,13574,"not active"
"PV-004912511595",-5.4672647,13575,"not active"
"PV-007482782215",-5.4670238,13576,"not active"
"PV-003222506671",-5.4667673,13577,"not active"
"PV-005694453415",-5.4666133,13578,"not active"
"PV-007107304204",-5.4665565,13579,"not active"
"PV-007834001580",-5.4665046,13580,"not active"
"PV-003614093132",-5.466435,13582,"not active"
"PV-009170731924",-5.4664211,13583,"not active"
"PV-003723856190",-5.4660602,13586,"not active"
"PV-006302177334",-5.465889,13588,"not active"
"PV-003325717386",-5.4657717,13589,"not active"
"PV-007164070855",-5.4653983,13591,"not active"
"PV-009041204894",-5.4652572,13592,"not active"
"PV-006445474383",-5.4650207,13593,"not active"
"PV-007291781075",-5.4649868,13594,"not active"
"PV-010030592038",-5.4649539,13595,"not active"
"PV-005750545699",-5.4648213,13596,"not active"
"PV-007591105483",-5.464756,13597,"not active"
"PV-005944711090",-5.464498,13598,"not active"
"PV-004544507912",-5.463912,13600,"not active"
"PV-006634017226",-5.4639034,13601,"not active"
"PV-004181622917",-5.4638448,13602,"not active"
"PV-008249116002",-5.463788,13603,"not active"
"PV-009442091408",-5.4630637,13607,"not active"
"PV-003866433825",-5.46278,13609,"not active"
"PV-007603128751",-5.4626985,13610,"not active"
"PV-008993402014",-5.4626751,13611,"not active"
"PV-009586676921",-5.4623837,13612,"not active"
"PV-005630002019",-5.4619236,13614,"not active"
"PV-006200171202",-5.4617543,13616,"not active"
"PV-001078122742",-5.4614329,13619,"not active"
"PV-003144172006",-5.4608154,13621,"not active"
"PV-004077667659",-5.4603162,13623,"not active"
"PV-003988575044",-5.4599371,13625,"not active"
"PV-010023569522",-5.4599104,13626,"not active"
"PV-008514804231",-5.4598551,13627,"not active"
"PV-009312531357",-5.459476,13628,"not active"
"PV-007530345636",-5.4591351,13629,"not active"
"PV-004060268529",-5.4585667,13631,"not active"
"PV-004438852476",-5.4583139,13632,"not active"
"PV-006768946041",-5.4580998,13633,"not active"
"PV-006823714965",-5.4580798,13634,"not active"
"PV-002711683899",-5.4579592,13635,"not active"
"PV-010031755730",-5.4573784,13639,"not active"
"PV-007063302616",-5.4565887,13640,"not active"
"PV-009159779234",-5.4563785,13641,"not active"
"PV-009820670590",-5.4562287,13642,"not active"
"PV-002882951865",-5.4559517,13644,"not active"
"PV-004426428439",-5.455617,13645,"not active"
"PV-009971749584",-5.4555664,13647,"not active"
"PV-006852079601",-5.4554319,13648,"not active"
"PV-003789597632",-5.4551673,13650,"not active"
"PV-009287917173",-5.4550185,13652,"not active"
"PV-009209271346",-5.4548411,13654,"not active"
"PV-006503048122",-5.4548388,13655,"not active"
"PV-008130448726",-5.4548326,13656,"not active"
"PV-005631132316",-5.4542513,13657,"not active"
"PV-009378115324",-5.4541612,13658,"not active"
"PV-004007900447",-5.4540415,13660,"not active"
"PV-005585641791",-5.4538512,13661,"not active"
"PV-003940197197",-5.453217,13664,"not active"
"PV-003656841354",-5.4531937,13665,"not active"
"PV-005102915738",-5.4526768,13667,"not active"
"PV-005859699492",-5.4522595,13668,"not active"
"PV-005106545212",-5.4519658,13669,"not active"
"PV-006352530731",-5.4518895,13670,"not active"
"PV-006356347255",-5.4516578,13671,"not active"
"PV-001423390436",-5.4516311,13672,"not active"
"PV-005508257428",-5.4516292,13673,"not active"
"PV-005083925780",-5.4506693,13674,"not active"
"PV-010107190673",-5.4505401,13675,"not active"
"PV-009885583423",-5.4504461,13676,"not active"
"PV-006797544390",-5.4476609,13680,"not active"
"PV-005822146821",-5.4475126,13681,"not active"
"PV-009149977512",-5.4474244,13682,"not active"
"PV-002793115193",-5.4473181,13683,"not active"
"PV-009731306670",-5.447207,13684,"not active"
"PV-006230575022",-5.4469004,13685,"not active"
"PV-005756917214",-5.4463072,13688,"not active"
"PV-007104829025",-5.4459791,13690,"not active"
"PV-002922398386",-5.4459615,13691,"not active"
"PV-009901212494",-5.4457726,13692,"not active"
"PV-009207727251",-5.4455194,13693,"not active"
"PV-009178717046",-5.4454198,13694,"not active"
"PV-003813619504",-5.4454126,13695,"not active"
"PV-006341144634",-5.4453702,13696,"not active"
"PV-006898244568",-5.4452395,13697,"not active"
"PV-007097393102",-5.4451661,13698,"not active"
"PV-004435105263",-5.4451127,13699,"not active"
"PV-003730615709",-5.4448643,13700,"not active"
"PV-006755409604",-5.4448123,13701,"not active"
"PV-009776303523",-5.4444847,13702,"not active"
"PV-005519159293",-5.4439735,13703,"not active"
"PV-007595763226",-5.4439139,13704,"not active"
"PV-002987901495",-5.4437103,13706,"not active"
"PV-008940442778",-5.4435339,13708,"not active"
"PV-005349830034",-5.4432635,13710,"not active"
"PV-006929120918",-5.4429832,13712,"not active"
"PV-009867674693",-5.4429002,13713,"not active"
"PV-002793941740",-5.442811,13714,"not active"
"PV-003681634738",-5.4427385,13715,"not active"
"PV-006821004381",-5.4417667,13718,"not active"
"PV-004609452078",-5.4405265,13721,"not active"
"PV-007693985393",-5.4395595,13723,"not active"
"PV-006988416845",-5.4393692,13724,"not active"
"PV-005046670371",-5.4393635,13725,"not active"
"PV-009294683493",-5.4391632,13728,"not active"
"PV-006941786948",-5.4391351,13729,"not active"
"PV-005734662297",-5.4388652,13730,"not active"
"PV-006628219487",-5.438786,13731,"not active"
"PV-008565551439",-5.4380107,13733,"not active"
"PV-007625204355",-5.4379454,13734,"not active"
"PV-004554255943",-5.4377756,13735,"not active"
"PV-008110397651",-5.4376693,13736,"not active"
"PV-001173237005",-5.4370732,13738,"not active"
"PV-009526366842",-5.4370413,13739,"not active"
"PV-009460352426",-5.4370289,13740,"not active"
"PV-003726015198",-5.4369774,13741,"not active"
"PV-004684051275",-5.4369478,13742,"not active"
"PV-005106217558",-5.436748,13744,"not active"
"PV-001633767249",-5.4362264,13747,"not active"
"PV-006243923303",-5.4357457,13748,"not active"
"PV-002760076226",-5.4355416,13750,"not active"
"PV-003408929660",-5.4353981,13751,"not active"
"PV-006966637266",-5.4347005,13752,"not active"
"PV-002791110348",-5.4338937,13755,"not active"
"PV-005099349285",-5.433785,13757,"not active"
"PV-003408647756",-5.4336238,13759,"not active"
"PV-005540055248",-5.4330521,13760,"not active"
"PV-002956988757",-5.4328747,13761,"not active"
"PV-009732460525",-5.4328046,13762,"not active"
"PV-004460944372",-5.4327402,13763,"not active"
"PV-004656806178",-5.4325233,13764,"not active"
"PV-003513733002",-5.4324069,13765,"not active"
"PV-006495858981",-5.4320374,13766,"not active"
"PV-009192450396",-5.4316473,13769,"not active"
"PV-004274466878",-5.4313817,13770,"not active"
"PV-005924400128",-5.4310279,13771,"not active"
"PV-008908287320",-5.4306455,13772,"not active"
"PV-006107475749",-5.4303565,13773,"not active"
"PV-003293697345",-5.4303331,13774,"not active"
"PV-000388241719",-5.4301801,13775,"not active"
"PV-006920840715",-5.4292941,13777,"not active"
"PV-008472710184",-5.4291501,13778,"not active"
"PV-003993949028",-5.4287524,13780,"not active"
"PV-001739953015",-5.427918,13783,"not active"
"PV-006743416190",-5.4277234,13784,"not active"
"PV-010045631174",-5.427268,13785,"not active"
"PV-009395415346",-5.4272385,13787,"not active"
"PV-008710092069",-5.4271827,13788,"not active"
"PV-005009829063",-5.4269409,13789,"not active"
"PV-000422932161",-5.4268374,13790,"not active"
"PV-007096367588",-5.4268227,13791,"not active"
"PV-008999921984",-5.4267879,13792,"not active"
"PV-004578246991",-5.4267688,13793,"not active"
"PV-009026076831",-5.4265566,13795,"not active"
"PV-004033461747",-5.4263911,13796,"not active"
"PV-008885324237",-5.4262652,13797,"not active"
"PV-009470025001",-5.4261427,13798,"not active"
"PV-005416891355",-5.4255953,13800,"not active"
"PV-009396244925",-5.4251099,13801,"not active"
"PV-006959191035",-5.424614,13804,"not active"
"PV-006034727569",-5.4245048,13806,"not active"
"PV-003658685937",-5.4235139,13808,"not active"
"PV-006842471516",-5.4232512,13809,"not active"
"PV-004755209832",-5.4229198,13812,"not active"
"PV-004035046798",-5.4227581,13814,"not active"
"PV-002288802570",-5.4223342,13815,"not active"
"PV-007579758646",-5.4219747,13816,"not active"
"PV-004009520574",-5.4219451,13817,"not active"
"PV-009761998666",-5.4212089,13819,"not active"
"PV-007362592068",-5.42098,13821,"not active"
"PV-006141000063",-5.4203687,13823,"not active"
"PV-007053922610",-5.4201398,13824,"not active"
"PV-002994970179",-5.41991,13826,"not active"
"PV-004221340438",-5.419261,13827,"not active"
"PV-008393283194",-5.4180803,13829,"not active"
"PV-008199736102",-5.4180698,13830,"not active"
"PV-010068059834",-5.4172745,13831,"not active"
"PV-007022710662",-5.4171948,13832,"not active"
"PV-001846430172",-5.4168282,13833,"not active"
"PV-006686851729",-5.4168224,13834,"not active"
"PV-007553838903",-5.4167604,13835,"not active"
"PV-003916705836",-5.4166603,13836,"not active"
"PV-006571583560",-5.4166098,13837,"not active"
"PV-008262274900",-5.416523,13838,"not active"
"PV-003046090173",-5.415833,13840,"not active"
"PV-009166388654",-5.4148927,13844,"not active"
"PV-009987925462",-5.4147868,13845,"not active"
"PV-006271356974",-5.4147167,13846,"not active"
"PV-004466915390",-5.4139705,13849,"not active"
"PV-005593678607",-5.4136839,13850,"not active"
"PV-004739614570",-5.4136453,13851,"not active"
"PV-006283856116",-5.413404,13852,"not active"
"PV-005664767074",-5.4131522,13853,"not active"
"PV-009397476951",-5.4122591,13854,"not active"
"PV-008594876919",-5.4119253,13855,"not active"
"PV-008181610019",-5.4115925,13858,"not active"
"PV-006093758031",-5.411027,13861,"not active"
